ip_address,request_path,request_method,user_agent,failed_login_attempts,request_count,risk_score,risk_level,attack_type
"204.235.37.76","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"85.79.147.123","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"201.169.135.28","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"117.111.87.187","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"185.38.151.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"3.98.44.91","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"14.130.238.232","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"92.118.155.247","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"169.164.188.33","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"224.244.106.239","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"190.41.248.176","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"105.235.100.47","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"75.46.125.163","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"109.63.19.147","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"47.122.155.189","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"68.71.1.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"232.204.100.147","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"161.12.102.214","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"163.224.226.48","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"97.140.10.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","1.5","NORMAL","NORMAL"
"142.206.46.224","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"224.166.137.140","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"216.220.121.206","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"95.114.205.207","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","10.5","SUSPICIOUS","CREDENTIAL_STUFFING"
"60.125.237.238","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"193.142.10.128","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"91.138.47.58","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"86.148.228.248","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","3.9","NORMAL","NORMAL"
"110.241.49.238","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"36.190.184.197","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"219.39.148.23","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"213.15.85.241","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"209.127.204.243","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"108.132.119.140","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"156.21.95.164","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"189.29.208.226","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"227.5.253.103","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"63.4.230.10","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"54.232.147.243","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"57.104.216.3","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"33.41.79.6","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","5.1","NORMAL","NORMAL"
"124.122.153.220","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","19","9.7","SUSPICIOUS","PATH_TRAVERSAL"
"5.157.115.54","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","4.8","NORMAL","NORMAL"
"189.95.113.64","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"140.239.78.53","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"219.50.77.28","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"120.74.109.191","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"62.42.61.214","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"65.135.195.93","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"141.155.1.3","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"104.151.9.108","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"4.9.27.30","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"174.116.190.238","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"93.198.84.201","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","17","17","30.1","MALICIOUS","SQL_INJECTION"
"154.56.71.56","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"199.111.254.62","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","19","5.7","NORMAL","NORMAL"
"134.76.7.10","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","8.1","SUSPICIOUS","HTTP_METHOD_ABUSE"
"209.201.87.252","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"161.54.98.216","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"157.74.161.165","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"143.185.206.221","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"22.122.66.74","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"9.106.28.201","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"201.186.213.215","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"215.189.7.252","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"230.184.155.39","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"244.51.243.45","/login/","POST","python-requests/2.28","17","17","28.1","MALICIOUS","CREDENTIAL_STUFFING"
"22.40.118.114","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"145.48.135.196","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"254.28.198.133","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"124.162.205.47","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"19.90.168.25","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"59.103.123.31","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"205.181.132.225","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"94.248.120.72","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"62.184.186.8","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","5.2","NORMAL","PATH_TRAVERSAL"
"87.128.241.153","/login/","POST","python-requests/2.28","5","5","12.5","MALICIOUS","CREDENTIAL_STUFFING"
"3.245.166.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"215.42.123.237","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"115.235.40.20","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","4.2","NORMAL","NORMAL"
"228.111.148.91","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"40.15.36.227","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","9.1","SUSPICIOUS","PATH_TRAVERSAL"
"128.70.151.94","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"46.47.159.187","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"42.4.176.246","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","9.8","SUSPICIOUS","COMMAND_INJECTION"
"92.239.41.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"27.32.237.43","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"149.140.7.68","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"241.11.134.110","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"93.188.59.162","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"140.224.140.191","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"181.36.74.114","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"149.216.40.96","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"164.127.34.201","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","4.2","NORMAL","NORMAL"
"190.189.174.86","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","5.8","NORMAL","PATH_TRAVERSAL"
"176.84.252.21","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"60.116.204.155","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"110.92.165.179","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"93.150.64.114","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"211.166.61.98","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"73.70.41.154","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"251.120.160.29","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","6.1","SUSPICIOUS","PATH_TRAVERSAL"
"40.13.48.72","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"5.138.47.110","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"197.32.186.2","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"152.107.85.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"225.78.114.79","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"116.109.197.57","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"174.191.162.110","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"80.76.24.149","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","0.9","NORMAL","NORMAL"
"160.148.34.167","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"171.135.11.93","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"143.64.74.169","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"197.87.68.82","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"2.65.177.177","/login/","POST","python-requests/2.28","5","5","12.5","MALICIOUS","CREDENTIAL_STUFFING"
"16.161.116.91","/login/","POST","python-requests/2.28","16","16","26.8","MALICIOUS","CREDENTIAL_STUFFING"
"11.126.96.175","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"183.44.102.74","/login/","POST","python-requests/2.28","15","15","25.5","MALICIOUS","CREDENTIAL_STUFFING"
"51.13.155.248","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"222.79.109.91","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"113.233.103.154","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"17.134.250.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"14.194.223.217","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","10.5","SUSPICIOUS","CREDENTIAL_STUFFING"
"8.172.226.220","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"63.202.188.186","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"224.65.195.185","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","8.1","SUSPICIOUS","HTTP_METHOD_ABUSE"
"236.149.254.158","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"168.22.25.98","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"137.18.60.170","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"237.29.232.169","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"251.71.182.165","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"163.96.249.161","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"100.88.128.28","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","3","4.9","NORMAL","PATH_TRAVERSAL"
"23.88.159.187","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"195.108.132.158","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","8.5","SUSPICIOUS","PATH_TRAVERSAL"
"135.131.245.33","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"98.219.43.117","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"64.236.173.22","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"214.10.146.200","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","9.1","SUSPICIOUS","PATH_TRAVERSAL"
"24.217.4.56","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"134.24.189.89","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"26.51.241.114","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"177.41.150.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"31.205.61.175","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"246.90.62.229","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"249.147.147.153","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"29.136.57.12","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"226.89.36.10","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","4.2","NORMAL","NORMAL"
"130.18.229.196","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"241.50.7.211","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"208.59.238.150","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"154.42.61.24","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"43.192.173.166","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","5.1","NORMAL","NORMAL"
"125.25.233.75","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","20","10","SUSPICIOUS","PATH_TRAVERSAL"
"55.92.11.147","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"48.125.197.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","27.5","MALICIOUS","SQL_INJECTION"
"183.167.85.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","26.2","MALICIOUS","SQL_INJECTION"
"214.226.122.120","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"88.174.127.78","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","22.2","MALICIOUS","CREDENTIAL_STUFFING"
"204.153.179.142","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"161.210.5.31","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","6.5","SUSPICIOUS","COMMAND_INJECTION"
"238.180.54.208","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"89.87.207.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"228.219.228.79","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","6.5","SUSPICIOUS","COMMAND_INJECTION"
"166.79.181.59","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"172.58.104.210","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","23.5","MALICIOUS","CREDENTIAL_STUFFING"
"122.240.53.194","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"235.211.155.208","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"101.116.94.131","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"103.180.142.239","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"59.28.82.21","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"241.119.109.225","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","5.8","NORMAL","PATH_TRAVERSAL"
"60.213.201.209","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","3","3","7.9","SUSPICIOUS","SQL_INJECTION"
"60.196.132.150","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"2.206.128.4","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"129.48.95.189","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","7.9","SUSPICIOUS","PATH_TRAVERSAL"
"205.185.200.122","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"180.203.1.165","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"89.182.25.88","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"141.46.66.177","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"120.140.19.144","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"144.120.129.148","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"2.183.188.141","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"244.239.148.189","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"46.251.230.32","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"97.195.205.109","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"33.192.32.75","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"78.121.197.29","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","4","5.2","NORMAL","PATH_TRAVERSAL"
"8.232.183.91","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","23.5","MALICIOUS","CREDENTIAL_STUFFING"
"166.19.135.70","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"168.224.126.30","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"211.253.27.5","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","1.5","NORMAL","NORMAL"
"209.192.26.184","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"120.231.100.160","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"119.100.57.223","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"212.47.28.11","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"201.116.235.143","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"52.91.92.231","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"152.144.215.187","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"114.30.187.41","/login/","POST","python-requests/2.28","19","19","30.7","MALICIOUS","CREDENTIAL_STUFFING"
"149.14.183.220","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","8.9","SUSPICIOUS","COMMAND_INJECTION"
"187.123.130.59","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
